DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,AQICategoryNumber,AQICategory,cityRank,cityName,cityCSA,cityState,cityPopulation2018Estimate,cityPopulation2010Census,cityLat,cityLong,cityZip
3/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,64,2,Moderate,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,31,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,18,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,26,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,21,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,29,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,22,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,25,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,33,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,35,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,41,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,36,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,36,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,39,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
4/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,19,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,31,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,24,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,23,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,16,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,24,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,11,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,24,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,9,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,23,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,5,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,22,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,9,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,14,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
5/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,12,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,20,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,22,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,19,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,27,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,23,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,35,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,36,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,43,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,29,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,29,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,42,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,17,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,48,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
6/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,44,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,47,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,30,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,31,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,22,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,35,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,26,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,44,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,45,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,31,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,24,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,71,2,Moderate,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,49,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,30,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
7/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,47,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,19,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,25,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,16,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,29,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,21,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,28,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,38,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,24,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,44,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,31,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,40,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,36,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,24,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
8/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,33,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,19,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,29,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,18,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,25,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,20,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,33,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,21,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,26,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,27,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,25,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,14,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,16,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,24,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
9/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,28,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,27,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,6,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,22,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,20,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,19,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,22,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,20,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,18,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,27,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,27,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,20,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,44,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,29,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
10/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,41,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,17,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,49,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,20,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,56,2,Moderate,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,19,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,63,2,Moderate,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,19,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,43,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,17,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,51,2,Moderate,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,16,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,41,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,15,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
11/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,35,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/1/16,0,EST,Boston,MA,42.351,-71.051,OZONE,19,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/1/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,26,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/2/16,0,EST,Boston,MA,42.351,-71.051,OZONE,16,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/2/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,32,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/3/16,0,EST,Boston,MA,42.351,-71.051,OZONE,27,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/3/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,40,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/4/16,0,EST,Boston,MA,42.351,-71.051,OZONE,33,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/4/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,46,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/5/16,0,EST,Boston,MA,42.351,-71.051,OZONE,6,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/5/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,55,2,Moderate,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/6/16,0,EST,Boston,MA,42.351,-71.051,OZONE,21,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/6/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,42,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/7/16,0,EST,Boston,MA,42.351,-71.051,OZONE,8,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
12/7/16,0,EST,Boston,MA,42.351,-71.051,PM2.5,54,2,Moderate,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
1/1/17,0,EST,Boston,MA,42.351,-71.051,OZONE,25,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
1/1/17,0,EST,Boston,MA,42.351,-71.051,PM2.5,46,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
1/2/17,0,EST,Boston,MA,42.351,-71.051,OZONE,22,1,Good,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
1/2/17,0,EST,Boston,MA,42.351,-71.051,PM2.5,54,2,Moderate,6,Boston,"Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area",MA,8285407,7893376,42.3601,-71.0589,2108
